policyID,statecode,county,eq_site_limit,hu_site_limit,fl_site_limit,fr_site_limit,tiv_2011,tiv_2012,eq_site_deductible,hu_site_deductible,fl_site_deductible,fr_site_deductible
144550,FL,MARION COUNTY,0,447550.99,0,0,447550.99,580921.19,0,0,0,0
841067,FL,MARION COUNTY,0,12266.34,0,0,12266.34,10710.73,0,0,0,0
397301,FL,DUVAL COUNTY,587267.1,587267.1,587267.1,587267.1,587267.1,943136.28,0,0,0,0
517039,FL,DUVAL COUNTY,0,0,0,0,8508.85,13158.68,0,0,0,0
392922,FL,DUVAL COUNTY,13860000,13860000,13860000,13860000,13860000,20250000,0,0,0,0
195994,FL,DUVAL COUNTY,1461420,1461420,1461420,1461420,1461420,1231231.74,0,73071,0,0
482151,FL,DUVAL COUNTY,210600000,210600000,210600000,210600000,210600000,167400000,0.9,0.9,0,0
937306,FL,DUVAL COUNTY,125100000,125100000,125100000,125100000,125100000,160200000,6273765,6273765,0,0
723566,FL,DUVAL COUNTY,90900000,90900000,90900000,90900000,90900000,123300000,4550895,4550895,0,0
661386,FL,DUVAL COUNTY,38250000,38250000,38250000,38250000,38250000,34380000,0,0,0,0
166730,FL,DUVAL COUNTY,31500000,31500000,31500000,31500000,31500000,50220000,1575000,1575000,0,0
480066,FL,DUVAL COUNTY,30870000,30870000,30870000,30870000,30870000,48060000,0,0,0,0
912287,FL,DUVAL COUNTY,28620000,28620000,28620000,28620000,28620000,26190000,0,0,0,0
153986,FL,DUVAL COUNTY,6907005,6907005,6907005,6907005,6907005,6773837.94,0,0,0,0
843389,FL,DUVAL COUNTY,1909620,1909620,1909620,1909620,1909620,1810441.98,95481,95481,0,0
494849,FL,DUVAL COUNTY,1711989.9,1711989.9,1711989.9,1711989.9,1711989.9,1632765.86,0,0,0,0
880406,FL,DUVAL COUNTY,958437,958437,958437,958437,958437,1110786.31,0,0,0,0
448696,FL,DUVAL COUNTY,888692.4,888692.4,888692.4,888692.4,888692.4,751279.23,0,0,0,0
817925,FL,DUVAL COUNTY,412478.1,412478.1,412478.1,412478.1,412478.1,299937.58,0,0,0,0
441078,FL,DUVAL COUNTY,288000,288000,288000,288000,288000,266572.8,14400,14400,0,0
385673,FL,DUVAL COUNTY,193511.7,193511.7,193511.7,193511.7,193511.7,332650.48,0,0,0,0
711393,FL,DUVAL COUNTY,189000,189000,189000,189000,189000,191854.85,9450,9450,0,0
915094,FL,DUVAL COUNTY,174288.6,174288.6,174288.6,174288.6,174288.6,150208.89,0,0,0,0
698195,FL,DUVAL COUNTY,154255.5,154255.5,154255.5,154255.5,154255.5,269677.18,0,0,0,0
221882,FL,DUVAL COUNTY,90000,90000,90000,90000,90000,123981.84,4500,4500,0,0
235147,FL,DUVAL COUNTY,90000,90000,90000,90000,90000,84341.25,4500,4500,0,0
260700,FL,DUVAL COUNTY,59803.2,59803.2,59803.2,59803.2,59803.2,57876.82,0,0,0,0
554632,FL,DUVAL COUNTY,45000,45000,45000,45000,45000,38571.39,2250,2250,0,0
102724,FL,DUVAL COUNTY,26100,26100,26100,26100,26100,38590.55,1305,1305,0,0
391617,FL,DUVAL COUNTY,4500,4500,4500,4500,4500,5784.48,225,225,0,0
802172,FL,DUVAL COUNTY,2700,2700,2700,2700,2700,3742.85,135,135,0,0
928816,FL,DUVAL COUNTY,7476309,7476309,7476309,7476309,7476309,6589618.75,0,0,0,0
139833,FL,DUVAL COUNTY,610228.8,610228.8,0,0,610228.8,861923.77,0,0,0,0
827415,FL,DUVAL COUNTY,292653.9,292653.9,0,0,292653.9,424305.72,0,0,0,0
127986,FL,DUVAL COUNTY,0,62557.92,0,0,62557.92,105047.82,0,0,0,0
389677,FL,DUVAL COUNTY,0,41310000,0,0,41310000,70290000,0,0,0,0
167756,FL,DUVAL COUNTY,0,659282.58,0,0,659282.58,849914.14,0,0,0,0
943230,FL,DUVAL COUNTY,0,140548.32,0,0,140548.32,115927.63,0,0,0,0
447656,FL,DUVAL COUNTY,0,29589.12,0,0,29589.12,26242.29,0,0,0,0
988900,FL,DUVAL COUNTY,0,132226.38,0,0,132226.38,120050.97,0,0,0,0
854635,FL,DUVAL COUNTY,70470000,70470000,70470000,70470000,70470000,64800000,3521835,3521835,0,0
469253,FL,DUVAL COUNTY,1998000,1998000,1998000,1998000,1998000,1726272,99900,99900,0,0
463504,FL,DUVAL COUNTY,1433100.6,1433100.6,1433100.6,1433100.6,1433100.6,2425605.89,0,0,0,0
320105,FL,DUVAL COUNTY,1432215,1432215,1432215,1432215,1432215,2317266.58,0,0,0,0
366822,FL,DUVAL COUNTY,720394.2,720394.2,720394.2,720394.2,720394.2,1079755.64,0,0,0,0
448661,FL,DUVAL COUNTY,99721.8,99721.8,99721.8,99721.8,99721.8,101553.49,0,0,0,0
120733,FL,DUVAL COUNTY,16604.1,16604.1,16604.1,16604.1,16604.1,23365.06,0,0,0,0
517542,FL,DUVAL COUNTY,382500,382500,382500,382500,382500,652422.6,0,19125,0,0
906582,FL,DUVAL COUNTY,0,882444.02,0,0,882444.02,764814.24,0,0,0,0
181664,FL,DUVAL COUNTY,0,4843790.19,0,0,4843790.19,6109956.95,0,0,0,0
911013,FL,DUVAL COUNTY,0,1022847.65,0,0,1022847.65,930901.83,0,0,0,0
850475,FL,DUVAL COUNTY,0,8417216.25,0,0,8417216.25,12420000,0,0,0,0
296014,FL,DUVAL COUNTY,0,1395886.2,0,0,1395886.2,1110098.04,0,0,0,0
378986,FL,DUVAL COUNTY,0,10530000,0,0,10530000,15480000,0,0,0,0
124034,FL,DUVAL COUNTY,1370304,1370304,1370304,1370304,1370304,1171604.44,0,0,0,0
774316,FL,DUVAL COUNTY,544532.4,544532.4,544532.4,544532.4,544532.4,759696.21,0,0,0,0
338819,FL,DUVAL COUNTY,404910,404910,404910,404910,404910,336519.08,0,0,0,0
858354,FL,DUVAL COUNTY,0,1296392.86,0,0,1296392.86,1570439.94,0,0,0,0
910482,FL,DUVAL COUNTY,866842.2,866842.2,866842.2,866842.2,866842.2,1008435.67,0,0,0,0
188826,FL,DUVAL COUNTY,495400.5,495400.5,495400.5,495400.5,495400.5,636807.62,0,0,0,0
380502,FL,DUVAL COUNTY,239553,239553,239553,239553,239553,244124.15,0,0,0,0
548302,FL,DUVAL COUNTY,65022.3,65022.3,65022.3,65022.3,65022.3,55281.96,0,0,0,0
748193,FL,DUVAL COUNTY,19177.2,19177.2,19177.2,19177.2,19177.2,23920.68,0,0,0,0
480533,FL,DUVAL COUNTY,91026,91026,0,0,91026,162456.1,0,0,0,0
902221,FL,DUVAL COUNTY,459243,459243,0,0,459243,568770.62,0,0,0,0
311623,FL,DUVAL COUNTY,0,653883.68,0,0,653883.68,884763.47,0,0,0,0
636620,FL,DUVAL COUNTY,0,857144.98,0,0,857144.98,1336786.17,0,0,0,0
475334,FL,DUVAL COUNTY,0,2677568.81,0,0,2677568.81,2558443.78,0,0,0,0
777845,FL,DUVAL COUNTY,0,3332842.74,0,0,3332842.74,3213060.37,0,0,0,0
172295,FL,DUVAL COUNTY,0,61050.34,0,0,61050.34,74081.11,0,0,0,0
841655,FL,DUVAL COUNTY,0,135515.49,0,0,135515.49,120123.64,0,0,0,0
874415,FL,DUVAL COUNTY,0,64636.99,0,0,64636.99,43888.52,0,0,0,0
387733,FL,DUVAL COUNTY,0,62122.65,0,0,62122.65,82477.51,0,0,0,0
406043,FL,DUVAL COUNTY,0,1278641.77,0,0,1278641.77,1312807.08,0,0,0,0
614784,FL,DUVAL COUNTY,0,99609.96,0,0,99609.96,80824.32,0,0,0,0
998442,FL,DUVAL COUNTY,0,1307961.42,0,0,1307961.42,1107123.94,0,0,0,0
883422,FL,DUVAL COUNTY,0,1425087.5,0,0,1425087.5,1858542.11,0,0,0,0
550451,FL,DUVAL COUNTY,0,37063.19,0,0,37063.19,47459.26,0,0,0,0
424701,FL,DUVAL COUNTY,0,614189.93,0,0,614189.93,843592.94,0,0,0,0
743660,FL,DUVAL COUNTY,0,5303.89,0,0,5303.89,5572.81,0,0,0,0
544953,FL,DUVAL COUNTY,0,112049.98,0,0,112049.98,139233.31,0,0,0,0
443071,FL,DUVAL COUNTY,0,352650.19,0,0,352650.19,389568.43,0,0,0,0
763918,FL,DUVAL COUNTY,0,5054.49,0,0,5054.49,5216.85,0,0,0,0
909106,FL,DUVAL COUNTY,0,80805.28,0,0,80805.28,89887.79,0,0,0,0
696350,FL,DUVAL COUNTY,0,329954.88,0,0,329954.88,230945.32,0,0,0,0
614721,FL,DUVAL COUNTY,0,681898.43,0,0,681898.43,675754.53,0,0,0,0
825480,FL,DUVAL COUNTY,0,6986169.78,0,0,6986169.78,8161425.17,0,0,0,0
893370,FL,DUVAL COUNTY,0,577608.08,0,0,577608.08,809940.54,0,0,0,0
265093,FL,DUVAL COUNTY,0,924172.93,0,0,924172.93,1336603.59,0,0,0,0
338380,FL,DUVAL COUNTY,0,500593.67,0,0,500593.67,619184.31,0,0,0,0
808209,FL,DUVAL COUNTY,0,0,0,450000,450000,634608,0,0,0,0
918251,FL,DUVAL COUNTY,0,720000,0,720000,720000,1175040,0,14400,0,2250
688233,FL,DUVAL COUNTY,279990,279990,279990,279990,279990,332854.91,0,0,0,0
933157,FL,DUVAL COUNTY,0,16643.88,0,0,16643.88,25581.64,0,0,0,0
841101,FL,DUVAL COUNTY,0,981064.26,0,0,981064.26,1230254.58,0,0,0,0
296240,FL,DUVAL COUNTY,0,275548.68,0,0,275548.68,413977.45,0,0,0,0
325203,FL,DUVAL COUNTY,0,21267.18,0,0,21267.18,27366.08,0,0,0,0
551803,FL,DUVAL COUNTY,0,155342.88,0,0,155342.88,123122.44,0,0,0,0
964837,FL,DUVAL COUNTY,0,82294.74,0,0,82294.74,86223.82,0,0,0,0
342084,FL,DUVAL COUNTY,6139917,6139917,6139917,6139917,6139917,5144636.45,0,0,0,0
448818,FL,DUVAL COUNTY,701020.8,701020.8,701020.8,701020.8,701020.8,657052.78,0,0,0,0
420069,FL,DUVAL COUNTY,462098.7,462098.7,462098.7,462098.7,462098.7,481233.28,0,0,0,0
468565,FL,DUVAL COUNTY,691365.6,691365.6,691365.6,691365.6,691365.6,868627.59,0,0,0,0
392191,FL,DUVAL COUNTY,536652,536652,536652,536652,536652,468070.02,0,26832.6,0,0
427015,FL,DUVAL COUNTY,545605.2,545605.2,545605.2,545605.2,545605.2,596030.03,0,0,0,0
645974,FL,DUVAL COUNTY,698839.2,698839.2,698839.2,698839.2,698839.2,597437.63,0,0,0,0
879633,FL,DUVAL COUNTY,562493.7,562493.7,562493.7,562493.7,562493.7,687367.3,0,0,0,0
119923,FL,DUVAL COUNTY,557172,557172,557172,557172,557172,901174.45,0,27858.6,0,0
153856,FL,DUVAL COUNTY,467995.5,467995.5,467995.5,467995.5,467995.5,557191.7,0,0,0,0
641236,FL,DUVAL COUNTY,1195668,1195668,1195668,1195668,1195668,1420702.28,0,59783.4,0,0
302939,FL,DUVAL COUNTY,5400,5400,5400,5400,5400,8457.37,0,270,0,0
209859,FL,DUVAL COUNTY,0,209275.18,0,0,209275.18,309070.14,0,0,0,0
453301,FL,DUVAL COUNTY,9000000,9000000,9000000,9000000,9000000,13680000,450000,450000,0,0
819507,FL,DUVAL COUNTY,9000000,9000000,9000000,9000000,9000000,12330000,450000,450000,0,0
190938,FL,DUVAL COUNTY,7160188.5,7160188.5,7160188.5,7160188.5,7160188.5,8021917.19,0,0,0,0
751740,FL,DUVAL COUNTY,6216524.1,6216524.1,6216524.1,6216524.1,6216524.1,9090000,0,0,0,0
762833,FL,DUVAL COUNTY,4836073.5,4836073.5,4836073.5,4836073.5,4836073.5,6603755.09,0,0,0,0
269651,FL,DUVAL COUNTY,3711650.4,3711650.4,3711650.4,3711650.4,3711650.4,4969899.89,0,0,0,0
412870,FL,DUVAL COUNTY,3533994,3533994,3533994,3533994,3533994,4688196.44,176699.7,176699.7,0,0
870808,FL,DUVAL COUNTY,2546921.7,2546921.7,2546921.7,2546921.7,2546921.7,2807507.45,0,0,0,0
701807,FL,DUVAL COUNTY,1807645.5,1807645.5,1807645.5,1807645.5,1807645.5,2551209.63,0,0,0,0
205168,FL,DUVAL COUNTY,1800000,1800000,1800000,1800000,1800000,2784171.6,90000,90000,0,0
696966,FL,DUVAL COUNTY,1800000,1800000,1800000,1800000,1800000,1556755.2,90000,90000,0,0
322600,FL,DUVAL COUNTY,600582.6,600582.6,600582.6,600582.6,600582.6,861667.87,0,0,0,0
742855,FL,DUVAL COUNTY,446733.9,446733.9,446733.9,446733.9,446733.9,399290.76,0,0,0,0
835987,FL,DUVAL COUNTY,440025.3,440025.3,440025.3,440025.3,440025.3,635968.57,0,0,0,0
485295,FL,DUVAL COUNTY,369202.5,369202.5,369202.5,369202.5,369202.5,568003.28,0,0,0,0
657011,FL,DUVAL COUNTY,327129.3,327129.3,327129.3,327129.3,327129.3,251250.35,0,0,0,0
779930,FL,DUVAL COUNTY,310010.4,310010.4,310010.4,310010.4,310010.4,320432.95,0,0,0,0
919303,FL,DUVAL COUNTY,297000,297000,297000,297000,297000,249185.08,14850,14850,0,0
152122,FL,DUVAL COUNTY,251421.3,251421.3,251421.3,251421.3,251421.3,302521.67,0,0,0,0
335771,FL,DUVAL COUNTY,206262,206262,206262,206262,206262,298918.19,10313.1,10313.1,0,0
723515,FL,DUVAL COUNTY,171780.3,171780.3,171780.3,171780.3,171780.3,256199.15,0,0,0,0
717067,FL,DUVAL COUNTY,135000,135000,135000,135000,135000,172282.95,6750,6750,0,0
463688,FL,DUVAL COUNTY,135000,135000,135000,135000,135000,129762,6750,6750,0,0
763804,FL,DUVAL COUNTY,127901.7,127901.7,127901.7,127901.7,127901.7,151822.52,0,0,0,0
327093,FL,DUVAL COUNTY,126000,126000,126000,126000,126000,161670.6,6300,6300,0,0
520008,FL,DUVAL COUNTY,121384.8,121384.8,121384.8,121384.8,121384.8,129340.36,0,0,0,0
759343,FL,DUVAL COUNTY,93943.8,93943.8,93943.8,93943.8,93943.8,103213.99,0,0,0,0
737417,FL,DUVAL COUNTY,90000,90000,90000,90000,90000,151848,4500,4500,0,0
309800,FL,DUVAL COUNTY,67311,67311,67311,67311,67311,109129.3,0,0,0,0
315773,FL,DUVAL COUNTY,45000,45000,45000,45000,45000,50371.2,2250,2250,0,0
878728,FL,DUVAL COUNTY,40500,40500,40500,40500,40500,29200.5,2025,2025,0,0
352127,FL,DUVAL COUNTY,27000,27000,27000,27000,27000,32304.42,1350,1350,0,0
284961,FL,DUVAL COUNTY,7638.3,7638.3,7638.3,7638.3,7638.3,11237.28,0,0,0,0
831475,FL,DUVAL COUNTY,562688.1,562688.1,0,0,562688.1,508895.12,0,0,0,0
201804,FL,DUVAL COUNTY,0,1115188.36,0,0,1115188.36,1424820.41,0,0,0,0
582791,FL,DUVAL COUNTY,0,17820000,0,0,17820000,27900000,0,0,0,0
972041,FL,DUVAL COUNTY,0,79674.67,0,0,79674.67,124611.18,0,0,0,0
198560,FL,DUVAL COUNTY,0,57611.17,0,0,57611.17,41073.88,0,0,0,0
586732,FL,DUVAL COUNTY,0,1323043.41,0,0,1323043.41,2136011.24,0,0,0,0
794464,FL,DUVAL COUNTY,0,2492378.88,0,0,2492378.88,2415663.46,0,0,0,0
122727,FL,DUVAL COUNTY,0,1226296.55,0,0,1226296.55,1908683.97,0,0,0,0
311988,FL,DUVAL COUNTY,0,15210000,0,0,15210000,17550000,0,0,0,0
487833,FL,DUVAL COUNTY,0,4861035.91,0,0,4861035.91,7149101.21,0,0,0,0
149890,FL,DUVAL COUNTY,0,25830000,0,0,25830000,29250000,0,0,0,0
273093,FL,DUVAL COUNTY,0,149639.4,0,149639.4,149639.4,168643.6,0,0,0,0
921109,FL,DUVAL COUNTY,0,161610.55,0,0,161610.55,163194.34,0,0,0,0
622617,FL,DUVAL COUNTY,0,168074.97,0,0,168074.97,141967.55,0,0,0,0
664690,FL,DUVAL COUNTY,0,1720951.2,0,0,1720951.2,1570168.34,0,0,0,0
486659,FL,DUVAL COUNTY,0,2725026.58,0,0,2725026.58,2305045.49,0,0,0,0
701732,FL,DUVAL COUNTY,0,59855.76,0,0,59855.76,46193.68,0,0,0,0
564674,FL,DUVAL COUNTY,0,11700000,0,0,11700000,12240000,0,0,0,0
988483,FL,DUVAL COUNTY,0,11160000,0,11160000,11160000,10800000,0,0,0,0
140391,FL,DUVAL COUNTY,0,224099.97,0,0,224099.97,342604.03,0,0,0,0
373814,FL,DUVAL COUNTY,0,4124121.72,0,0,4124121.72,5535350.81,0,0,0,0
402034,FL,DUVAL COUNTY,0,30003.53,0,0,30003.53,25909.55,0,0,0,0
447138,FL,DUVAL COUNTY,0,14940000,0,0,14940000,23310000,0,0,0,0
392338,FL,DUVAL COUNTY,0,436415,0,0,436415,570277.44,0,0,0,0
650279,FL,DUVAL COUNTY,0,6368079.6,0,0,6368079.6,7222675.88,0,0,0,0
453084,FL,DUVAL COUNTY,0,3259292.4,0,0,3259292.4,3080578.88,0,0,0,0
717217,FL,DUVAL COUNTY,0,13050000,0,0,13050000,20340000,0,0,0,0
552374,FL,DUVAL COUNTY,0,4356797.4,0,0,4356797.4,5675687.11,0,0,0,0
368027,FL,DUVAL COUNTY,0,5918446.21,0,0,5918446.21,5846477.9,0,0,0,0
829499,FL,DUVAL COUNTY,0,1755628.34,0,0,1755628.34,2750648.26,0,0,0,0
107044,FL,DUVAL COUNTY,0,333855,0,0,333855,474768.52,0,0,0,0
339840,FL,DUVAL COUNTY,0,49641,0,0,49641,92927.95,0,0,0,0
711874,FL,DUVAL COUNTY,0,49641,0,0,49641,81907.64,0,0,0,0
248936,FL,DUVAL COUNTY,7657863.3,7657863.3,7657863.3,7657863.3,7657863.3,6763424.87,0,0,0,0
640202,FL,DUVAL COUNTY,468000,468000,468000,468000,468000,641521.3,0,0,0,0
447614,FL,DUVAL COUNTY,403020,403020,403020,403020,403020,513971.41,0,0,0,0
867079,FL,DUVAL COUNTY,320040,320040,320040,320040,320040,283248.2,0,0,0,0
601400,FL,DUVAL COUNTY,320040,320040,320040,320040,320040,405440.43,0,0,0,0
903322,FL,DUVAL COUNTY,292500,292500,292500,292500,292500,393456.96,0,0,0,0
622622,FL,DUVAL COUNTY,218970,218970,218970,218970,218970,342091.36,0,0,0,0
966737,FL,DUVAL COUNTY,163350,163350,163350,163350,163350,220846.91,0,0,0,0
797037,FL,DUVAL COUNTY,74790,74790,74790,74790,74790,74134.54,0,0,0,0
902485,FL,DUVAL COUNTY,67140,67140,67140,67140,67140,62598.92,0,0,0,0
505556,FL,DUVAL COUNTY,0,12240000,0,12240000,12240000,15120000,0,0,0,0
790298,FL,DUVAL COUNTY,0,8028822.78,0,0,8028822.78,8785442.98,0,0,0,0
859156,FL,DUVAL COUNTY,0,735104.7,0,735104.7,735104.7,986348.78,0,0,0,0
832369,FL,DUVAL COUNTY,0,3415694.04,0,0,3415694.04,3251740.73,0,0,0,0
713455,FL,DUVAL COUNTY,0,1424901.06,0,0,1424901.06,1747595.55,0,0,0,0
461214,FL,DUVAL COUNTY,0,603802.98,0,0,603802.98,522156.74,0,0,0,0
985958,FL,DUVAL COUNTY,0,21267.18,0,0,21267.18,23051.82,0,0,0,0
269939,FL,DUVAL COUNTY,0,30513.78,0,0,30513.78,38477.88,0,0,0,0
175266,FL,DUVAL COUNTY,0,24041.16,0,0,24041.16,18378.43,0,0,0,0
899012,FL,DUVAL COUNTY,0,131301.72,0,0,131301.72,129705.88,0,0,0,0
164985,FL,DUVAL COUNTY,0,1070907.12,0,0,1070907.12,1003159.39,0,0,0,0
489850,FL,DUVAL COUNTY,0,5477256,0,0,5477256,7779061.88,0,0,0,0
182882,FL,DUVAL COUNTY,0,3185163,0,0,3185163,4549763.27,0,0,0,0
232388,FL,DUVAL COUNTY,0,305289,0,0,305289,443279.63,0,0,0,0
607584,FL,DUVAL COUNTY,0,2663280,0,0,2663280,3415922.93,0,53265.6,0,0
277897,FL,DUVAL COUNTY,0,2223369,0,0,2223369,1842443.64,0,0,0,0
215824,FL,DUVAL COUNTY,0,4397166,0,0,4397166,6005561.38,0,0,0,0
196522,FL,DUVAL COUNTY,0,178200,0,0,178200,278312.76,0,3564,0,0
231710,FL,DUVAL COUNTY,0,2294163,0,0,2294163,3646260.08,0,0,0,0
336199,FL,DUVAL COUNTY,120744,120744,120744,120744,120744,122579.31,0,0,0,0
701244,FL,DUVAL COUNTY,86824.8,86824.8,86824.8,86824.8,86824.8,78660.66,0,0,0,0
390182,FL,DUVAL COUNTY,112860,112860,112860,112860,112860,178005.73,0,0,0,0
513638,FL,DUVAL COUNTY,321408,321408,321408,321408,321408,356727.2,0,0,0,0
974117,FL,DUVAL COUNTY,214272,214272,214272,214272,214272,350977.54,0,0,0,0
926689,FL,DUVAL COUNTY,535680,535680,535680,535680,535680,849095.65,0,0,0,0
157336,FL,DUVAL COUNTY,535680,535680,535680,535680,535680,714489.98,0,0,0,0
297181,FL,DUVAL COUNTY,535680,535680,535680,535680,535680,454092.19,0,0,0,0
219299,FL,DUVAL COUNTY,321408,321408,321408,321408,321408,298668.38,0,0,0,0
957192,FL,DUVAL COUNTY,428544,428544,428544,428544,428544,458254.1,0,0,0,0
813767,FL,DUVAL COUNTY,428544,428544,428544,428544,428544,519134.77,0,0,0,0
870537,FL,DUVAL COUNTY,535680,535680,535680,535680,535680,702735.02,0,0,0,0
968239,FL,DUVAL COUNTY,6413085.9,6413085.9,6413085.9,6413085.9,6413085.9,7180398.8,0,0,0,0
490999,FL,DUVAL COUNTY,3200903.1,3200903.1,3200903.1,3200903.1,3200903.1,3870890.53,0,0,0,0
163090,FL,DUVAL COUNTY,849577.5,849577.5,849577.5,849577.5,849577.5,900025.41,0,0,0,0
930584,FL,DUVAL COUNTY,734107.5,734107.5,734107.5,734107.5,734107.5,552124.45,0,0,0,0
668919,FL,DUVAL COUNTY,181503,181503,181503,181503,181503,232245.61,0,0,0,0
786175,FL,DUVAL COUNTY,47740.5,47740.5,47740.5,47740.5,47740.5,42984.78,0,0,0,0
895219,FL,DUVAL COUNTY,46228.5,46228.5,46228.5,46228.5,46228.5,66766.67,0,0,0,0
238464,FL,DUVAL COUNTY,26956.8,26956.8,26956.8,26956.8,26956.8,36736.54,0,0,0,0
849793,FL,DUVAL COUNTY,1336.5,1336.5,1336.5,1336.5,1336.5,1106.09,0,0,0,0
724239,FL,DUVAL COUNTY,328500,328500,328500,328500,328500,271485.54,0,16425,0,0
544987,FL,DUVAL COUNTY,568556.1,568556.1,0,0,568556.1,787180.7,0,0,0,0
743034,FL,DUVAL COUNTY,152784,152784,0,0,152784,190823.85,0,0,0,0
977940,FL,DUVAL COUNTY,90167.4,90167.4,0,0,90167.4,114874.53,0,0,0,0
667105,FL,DUVAL COUNTY,452800.8,452800.8,452800.8,452800.8,452800.8,363532.93,0,0,0,0
573248,FL,DUVAL COUNTY,0,16290000,0,16290000,16290000,26640000,0,324972.9,0,0
880620,FL,DUVAL COUNTY,0,12510000,0,0,12510000,17370000,0,0,0,0
600006,FL,DUVAL COUNTY,0,7572640.83,0,0,7572640.83,9630000,0,0,0,0
793776,FL,DUVAL COUNTY,177300000,177300000,177300000,177300000,177300000,191700000,0,0,0,0
219141,FL,DUVAL COUNTY,50400000,50400000,50400000,50400000,50400000,43470000,0,0,0,0
370785,FL,DUVAL COUNTY,3536035.2,3536035.2,3536035.2,3536035.2,3536035.2,5209994.26,0,0,0,0
826626,FL,DUVAL COUNTY,6480000,6480000,6480000,6480000,6480000,10080000,0,194400,0,0
234824,FL,DUVAL COUNTY,9810000,9810000,9810000,9810000,9810000,16110000,0,0,0,0
158816,FL,DUVAL COUNTY,411751.8,411751.8,411751.8,411751.8,411751.8,308041.82,0,0,0,0
298168,FL,DUVAL COUNTY,9540000,9540000,9540000,9540000,9540000,12330000,0,0,0,0
952386,FL,DUVAL COUNTY,7613.1,7613.1,7613.1,7613.1,7613.1,7858.55,0,0,0,0
863080,FL,DUVAL COUNTY,390425.4,390425.4,390425.4,390425.4,390425.4,415584.41,0,0,0,0
953891,FL,DUVAL COUNTY,82418.4,82418.4,82418.4,82418.4,82418.4,73822,0,0,0,0
228058,FL,DUVAL COUNTY,6921,6921,6921,6921,6921,6256.93,0,0,0,0
844767,FL,DUVAL COUNTY,1530000,1530000,1530000,1530000,1530000,2512930.14,0,45900,0,0
780551,FL,DUVAL COUNTY,238793.4,238793.4,238793.4,238793.4,238793.4,292283.12,0,0,0,0
955322,FL,DUVAL COUNTY,198378,198378,198378,198378,198378,253783.39,0,0,0,0
997100,FL,DUVAL COUNTY,1320156,1320156,1320156,1320156,1320156,1572701.84,0,0,0,0
470240,FL,DUVAL COUNTY,3460.5,3460.5,3460.5,3460.5,3460.5,3049.11,0,0,0,0
168633,FL,DUVAL COUNTY,4401882.9,4401882.9,4401882.9,4401882.9,4401882.9,4206923.51,0,0,0,0
128843,FL,DUVAL COUNTY,747911.7,747911.7,747911.7,747911.7,747911.7,999382.05,0,0,0,0
799935,FL,DUVAL COUNTY,225000,225000,225000,225000,225000,289743.75,0,6750,0,0
893423,FL,DUVAL COUNTY,0,622715.06,0,0,622715.06,691497.68,0,0,0,0
746121,FL,DUVAL COUNTY,0,197856.54,0,0,197856.54,183085.36,0,0,0,0
631288,FL,DUVAL COUNTY,0,231631.82,0,0,231631.82,318988.28,0,0,0,0
237339,FL,DUVAL COUNTY,0,329123.55,0,0,329123.55,377100.54,0,0,0,0
793626,FL,DUVAL COUNTY,0,74719.94,0,0,74719.94,102926.72,0,0,0,0
856137,FL,DUVAL COUNTY,0,261207.21,0,0,261207.21,431766.12,0,0,0,0
170184,FL,DUVAL COUNTY,0,336149.95,0,0,336149.95,490797.41,0,0,0,0
444567,FL,DUVAL COUNTY,0,67387.61,0,0,67387.61,108403.35,0,0,0,0
194738,FL,DUVAL COUNTY,0,1247633.46,0,0,1247633.46,1150926.9,0,0,0,0
454808,FL,DUVAL COUNTY,0,560249.91,0,0,560249.91,429878.08,0,0,0,0
402620,FL,DUVAL COUNTY,0,1925360.28,0,0,1925360.28,1723293.72,0,0,0,0
756212,FL,DUVAL COUNTY,0,562205.2,0,0,562205.2,499094.29,0,0,0,0
596649,FL,DUVAL COUNTY,0,889516.45,0,0,889516.45,1202256.2,0,0,0,0
487247,FL,DUVAL COUNTY,0,642588.99,0,0,642588.99,827002.4,0,0,0,0
839614,FL,DUVAL COUNTY,0,839457.08,0,0,839457.08,933781.84,0,0,0,0
981981,FL,DUVAL COUNTY,0,112049.98,0,0,112049.98,97869.83,0,0,0,0
612511,FL,DUVAL COUNTY,0,3487346.22,0,0,3487346.22,4668349.96,0,0,0,0
530844,FL,DUVAL COUNTY,0,2456330.75,0,0,2456330.75,2971862.99,0,0,0,0
446962,FL,DUVAL COUNTY,0,811793.75,0,0,811793.75,1192859.47,0,0,0,0
718729,FL,DUVAL COUNTY,0,1222179.8,0,0,1222179.8,1342782.06,0,0,0,0
123257,FL,DUVAL COUNTY,0,1346754.6,0,1346754.6,1346754.6,1593011.37,0,0,0,0
613286,FL,DUVAL COUNTY,0,35913.46,0,0,35913.46,41932.84,0,0,0,0
460660,FL,DUVAL COUNTY,0,145898.42,0,0,145898.42,124157.51,0,0,0,0
992831,FL,DUVAL COUNTY,0,959749.7,0,0,959749.7,788151.25,0,0,0,0
206230,FL,DUVAL COUNTY,0,569003.82,0,0,569003.82,500581.11,0,0,0,0
608663,FL,DUVAL COUNTY,0,2377770.07,0,0,2377770.07,3171964.29,0,0,0,0
191487,FL,DUVAL COUNTY,0,728324.89,0,0,728324.89,636832.72,0,0,0,0
936510,FL,DUVAL COUNTY,0,494932.32,0,0,494932.32,800970.74,0,0,0,0
204720,FL,DUVAL COUNTY,0,2273208.7,0,0,2273208.7,1878125.03,0,0,0,0
